g,a,b,c,ia,ib,ic,va,vb,vc
0,1,1,1,276.3690911,107.2124982,-383.6009941,-231.1665615,-261.1027733,492.2693518
0,1,1,1,257.2657066,131.9000495,-389.1850396,-202.0651779,-288.104338,490.1695317
0,1,1,1,236.9687298,156.1317503,-393.1196426,-172.3588591,-313.4915875,485.8504629
0,1,1,1,215.7504309,179.5832172,-395.3526911,-141.8679136,-337.6537343,479.5216643
0,1,1,1,193.6105162,202.2674957,-395.8969359,-110.8832755,-360.2648884,471.1481814
0,1,1,1,170.5260904,224.1954408,-394.7403365,-78.96727874,-381.7349908,460.7022865
0,1,1,1,146.8225336,245.0577963,-391.8990176,-46.83696452,-401.4696151,448.3065961
0,1,1,1,122.4862403,264.8780065,-387.3828179,-14.90728727,-419.1470213,434.0543245
0,1,1,1,97.51074304,283.650093,-381.1792906,17.49766997,-435.3230237,417.82537
0,1,1,1,72.23083101,301.1229471,-373.3721174,49.50951641,-449.4409922,399.9314918
0,1,1,1,46.64106219,317.3105524,-363.9698394,81.52348974,-461.785194,380.2617196
0,1,1,1,20.72494586,332.2127163,-352.9557725,113.3194443,-472.1810006,358.861572
0,1,1,1,-5.159966987,345.6236027,-340.4816329,144.6365195,-480.5765355,335.9400307
0,1,1,1,-31.01769403,357.5562835,-326.5564744,174.8492759,-486.6823681,311.8331076
0,1,1,1,-56.8700132,368.0107355,-311.158495,204.7369612,-490.8634081,286.1264622
0,1,1,1,-82.36146805,376.8427725,-294.4989662,233.5952917,-492.9195066,259.3242299
0,1,1,1,-107.4998791,384.0657396,-276.5834118,261.4560642,-492.8726354,231.4165857
0,1,1,1,-132.2991478,389.6730452,-257.3913387,288.5386599,-490.7501945,202.2115492
0,1,1,1,-156.4201655,393.587759,-237.1849258,313.864822,-486.4582561,172.5934491
0,1,1,1,-179.8704095,395.822287,-215.9691015,338.1312417,-480.1368646,142.0056383
0,1,1,1,-202.6613714,396.3668308,-193.7225754,360.3585386,-471.7130545,111.3545333
0,1,1,1,-224.4874205,395.2130753,-170.7426639,382.0608205,-461.3137325,79.25292644
0,1,1,1,-245.3486696,392.3734388,-147.0416721,401.5444082,-448.9646485,47.42025508
0,1,1,1,-265.265992,387.8320625,-122.5828673,419.8056676,-434.5351203,14.72946675
0,1,1,1,-283.9463666,381.6555373,-97.7258625,435.6615521,-418.4452013,-17.21633621
0,1,1,1,-301.4220741,373.8484499,-72.44296339,450.0362936,-400.4291276,-49.60715244
0,1,1,1,-317.6799679,364.4013457,-46.73786139,462.2373347,-380.7579711,-81.47934976
0,1,1,1,-332.5095974,353.4371418,-20.94392505,472.4918997,-359.5226662,-112.9692194
0,1,1,1,-345.9223748,340.9637462,4.942350375,480.9519501,-336.5505826,-144.401354
0,1,1,1,-357.9097225,326.9699674,30.92357897,487.073192,-312.3372407,-174.7359367
0,1,1,1,-368.3126181,311.6425701,56.65397292,491.3083834,-286.6280789,-204.6802904
0,1,1,1,-377.1468188,294.9828962,82.14794796,493.2842418,-259.9623905,-233.3218377
0,1,1,1,-384.4025346,276.9779965,107.4086637,493.2389641,-231.9125815,-261.3263686
0,1,1,1,-389.9806826,257.8753378,132.0895696,491.0692094,-203.0684215,-288.0007741
0,1,1,1,-393.896634,237.6710198,156.2099373,486.8384494,-173.2247751,-313.6136611
0,1,1,1,-396.1398628,216.3476992,179.7765851,480.4831826,-142.5099036,-337.9732656
0,1,1,1,-396.6791223,194.1997986,202.4638427,472.0949529,-111.1882061,-360.9067342
0,1,1,1,-395.5272274,171.2292193,224.2826237,461.6998773,-79.83007472,-381.8697893
0,1,1,1,-392.6715285,147.4117835,245.2444572,449.2702293,-47.73048675,-401.5397295
0,1,1,1,-388.1507847,123.0742928,265.0612995,434.9811926,-15.59292177,-419.388258
0,1,1,1,-381.9758925,98.21550675,283.7452882,418.8399212,16.60650346,-435.4464122
0,1,1,1,-374.1309571,72.81468784,301.3012665,400.752181,49.10245665,-449.8546252
0,1,1,1,-364.7238367,47.22193758,317.48699,381.1696445,80.83513068,-462.0047622
0,1,1,1,-353.7632572,21.43181875,332.3166225,359.8598642,112.5028711,-472.3627222
0,1,1,1,-341.2320251,-4.572336727,345.7896388,337.2964038,143.0377601,-480.334149
0,1,1,1,-327.2969521,-30.44262517,357.7249462,312.7583677,174.100014,-486.8583695
0,1,1,1,-311.9721859,-56.17227986,368.1299261,287.2486625,203.7285779,-490.9772277
0,1,1,1,-295.2274509,-81.7943701,377.0073726,260.0424336,233.1472379,-493.1896596
0,1,1,1,-277.3086777,-106.9323571,384.2266766,232.3064586,260.7485984,-493.0550445
0,1,1,1,-258.2027143,-131.6205732,389.8090189,203.2019575,287.7510799,-490.9530258
0,1,1,1,-237.9030573,-155.8530676,393.7419459,173.4924663,313.1393645,-486.6318189
0,1,1,1,-216.6821429,-179.305264,395.9733165,142.9984202,337.3024512,-480.3008593
0,1,1,1,-194.5400706,-201.989796,396.5158641,112.0044461,359.9211284,-471.9255617
0,1,1,1,-171.4526311,-223.9188947,395.3576112,80.09133462,381.38584,-461.4771621
0,1,1,1,-147.7464479,-244.7820054,392.5146257,47.95819767,401.1211553,-449.0793409
0,1,1,1,-123.4075923,-264.6029161,387.9967671,16.02508447,418.7998138,-434.8248866
0,1,1,1,-98.4268383,-283.377739,381.7909223,-16.34026331,434.9445892,-418.6043138
0,1,1,1,-73.14705004,-300.8492787,373.982759,-48.39797568,449.0957613,-400.6977738
0,1,1,1,-47.55461307,-317.037678,364.5788061,-80.4136217,461.4400129,-381.02638
0,1,1,1,-21.63595552,-331.940542,353.5630971,-112.2134197,471.8372387,-359.6238075
0,1,1,1,4.251539652,-345.3521616,341.0873052,-143.533862,480.2339105,-336.7000377
0,1,1,1,30.11179947,-357.2855485,327.1605156,-173.749651,486.3406901,-312.5910277
0,1,1,1,55.96666337,-367.7407125,311.7608986,-203.6403879,490.5226785,-286.8822794
0,1,1,1,81.46064433,-376.5734566,295.099744,-232.5017371,492.5797124,-260.0779642
0,1,1,1,106.6015737,-383.7971288,277.1825684,-260.3655229,492.5337756,-232.168242
0,1,1,1,131.4033656,-389.4051413,257.9888705,-287.4511582,490.4122777,-202.9611088
0,1,1,1,155.5268878,-393.3205569,237.7808445,-312.7802973,486.121263,-173.3409546
0,1,1,1,178.9796285,-395.5557847,216.5634117,-337.0497139,479.8008014,-142.7510761
0,1,1,1,201.7731028,-396.1010304,194.3152631,-359.280055,471.3779042,-112.0978365
0,1,1,1,223.6016645,-394.9479711,171.3337212,-380.9849498,460.9795212,-79.99456077
0,1,1,1,244.4654304,-392.1090277,147.6310905,-400.4710364,448.6313743,-48.16032695
0,1,1,1,264.385167,-387.5683527,123.1707573,-418.7358942,434.2028141,-15.46690962
0,1,1,1,283.0679159,-381.3925396,98.3122729,-434.5946265,418.1138871,16.4807501
0,1,1,1,300.5460494,-373.5861582,73.02783528,-448.9738831,400.0981721,48.87572104
0,1,1,1,316.8080084,-364.1387802,47.31857528,-461.1280106,380.4583434,80.66967742
0,1,1,1,331.6383153,-353.176352,21.52591624,-471.4371358,359.1919609,112.2451851
0,1,1,1,345.0503922,-340.7069305,-4.355506413,-479.6552249,336.4692751,143.1859609
0,1,1,1,357.0435355,-326.7104118,-30.34509277,-486.0210363,312.0104258,174.0106212
0,1,1,1,367.4488436,-311.3837035,-56.07703449,-490.2592784,286.3020326,203.9572561
0,1,1,1,376.2854614,-294.7247053,-81.57257614,-492.2379385,259.637305,232.6006434
0,1,1,1,383.5435952,-276.7204864,-106.8348547,-492.1955654,231.5883868,260.6071889
0,1,1,1,389.124144,-257.6185028,-131.5173137,-490.028462,202.7458097,287.2826625
0,1,1,1,393.0424786,-237.4148911,-155.6391871,-485.8007897,172.9023799,312.8984195
0,1,1,1,395.2881057,-216.092245,-179.2073875,-479.4483951,142.1884229,337.2599821
0,1,1,1,395.8297612,-193.9447,-201.896516,-471.0627661,110.8730129,360.1897624
0,1,1,1,394.6802256,-170.9751538,-223.7164551,-460.6707883,79.51016544,381.1606326
0,1,1,1,391.8269041,-147.1583524,-244.6798636,-448.2439932,47.41177443,400.8322284
0,1,1,1,387.308516,-122.8215149,-264.4982423,-433.9577333,15.27470487,418.6830379
0,1,1,1,381.136014,-97.96353733,-283.1836477,-417.819918,-16.92121609,434.7411433
0,1,1,1,373.2933907,-72.56319432,-300.7412972,-399.7344046,-49.41877961,449.1531934
0,1,1,1,363.8886408,-46.97117712,-316.9284952,-380.1565597,-81.14563647,461.3022058
0,1,1,1,352.9303553,-21.18162387,-331.7596941,-358.8475237,-112.8178591,471.6653925
0,1,1,1,340.4014939,4.821797961,-345.2341857,-336.2885847,-143.3482289,479.6368246
0,1,1,1,326.4687694,30.69137565,-357.1709708,-311.7520004,-174.4123809,486.1643903
0,1,1,1,311.1462656,56.42047547,-367.5774992,-286.2448368,-204.0405181,490.2853643
0,1,1,1,294.4038483,82.04191092,-376.4564498,-259.0414425,-233.4582716,492.4997228
0,1,1,1,276.4873757,107.179245,-383.6772445,-231.3081873,-261.0588145,492.367011
0,1,1,1,257.3836601,131.8668718,-389.2610895,-202.2061533,-288.0608398,490.2670016
0,1,1,1,237.0863445,156.0986578,-393.1954935,-172.4996883,-313.4478926,485.9475896
0,1,1,1,215.867709,179.5502098,-395.4283445,-142.0083911,-337.6101126,479.6185125
0,1,1,1,193.7274477,202.2345836,-395.9723919,-111.0237004,-360.2210458,471.2447556
0,1,1,1,170.6427113,224.1625859,-394.8155928,-79.10744403,-381.6911612,460.7986144
0,1,1,1,146.9388779,245.0249705,-391.9740797,-46.97618501,-401.4264538,448.4026477
0,1,1,1,122.6022399,264.8452781,-387.4576854,-15.04621872,-419.1038889,434.1501163
0,1,1,1,97.62639283,283.617462,-381.2539583,17.35906362,-435.2799625,417.9209076
0,1,1,1,72.34618613,301.0903704,-373.446597,49.37154308,-449.3982502,400.0267158
0,1,1,1,46.75607016,317.2780726,-364.0441205,81.38567121,-461.7423908,380.3567279
0,1,1,1,20.83958961,332.1803394,-353.0298441,113.1823019,-472.1384953,358.9562019
0,1,1,1,-5.045690033,345.5913319,-340.555495,144.4995265,-480.5340095,336.034491
0,1,1,1,-30.90368485,357.5240657,-326.6301724,174.7129574,-486.6401104,311.9271614
0,1,1,1,-56.75633832,367.9786032,-311.2319951,204.6006428,-490.8210834,286.2204487
0,1,1,1,-82.24811143,376.8107186,-294.5722765,233.4594059,-492.8773272,259.4179295
0,1,1,1,-107.3868467,384.033767,-276.6565293,261.3205441,-492.8305691,231.5100328
0,1,1,1,-132.1866476,389.6412035,-257.4641046,288.404022,-490.7083701,202.304356
0,1,1,1,-156.3077762,393.5559477,-237.2576605,313.7300353,-486.4164219,172.6863947
0,1,1,1,-179.758337,395.7905551,-216.0416478,337.9969137,-480.0951678,142.0982624
0,1,1,1,-202.549634,396.3351807,-193.7949174,360.2245075,-471.6714544,111.4469563
0,1,1,1,-224.3760319,395.1815043,-170.8147844,381.9271961,-461.2722458,79.34505744
0,1,1,1,-245.2376314,392.3419457,-147.1135682,401.410886,-448.9232918,47.51241378
0,1,1,1,-265.155246,387.80065,-122.6545998,419.6728065,-434.4938716,14.82107272
0,1,1,1,-283.8359668,381.6241939,-97.79736544,435.527928,-418.4044181,-17.12350208
0,1,1,1,-301.3119345,373.8172019,-72.51434878,449.9042344,-400.3880874,-49.51613967
0,1,1,1,-317.5716629,364.3692394,-46.80660087,462.0571972,-380.7470228,-81.31016633
0,1,1,1,-332.4000928,353.406047,-21.01492215,472.360578,-359.4818191,-112.8787513
0,1,1,1,-345.8098182,340.9361637,4.864742619,480.5792779,-336.7563526,-143.8229171
0,1,1,1,-357.8008506,326.9390224,30.85297219,486.9423755,-312.2968151,-174.6455525
0,1,1,1,-368.2040351,311.6117231,56.58351132,491.1781463,-286.5875447,-204.590594
0,1,1,1,-377.0385539,294.9521162,82.07769203,493.1542721,-259.9220595,-233.2322053
0,1,1,1,-384.2945777,276.9472944,107.3385925,493.109356,-231.8723615,-261.236987
0,1,1,1,-389.873016,257.8447647,132.0196147,490.9399177,-203.0284469,-287.9114633
0,1,1,1,-393.7892756,237.6405139,156.1401791,486.7095484,-173.1848018,-313.5247395
0,1,1,1,-396.0328101,216.3172697,179.7070117,480.3546289,-142.4700737,-337.8845479
0,1,1,1,-396.5723882,194.1691447,202.394768,471.9664806,-111.1539891,-360.8124846
0,1,1,1,-395.4207841,171.1991392,224.2132224,461.5719828,-79.78846154,-381.7835141
0,1,1,1,-392.5653836,147.3815882,245.1754258,449.1427441,-47.69099716,-401.4517399
0,1,1,1,-388.0449377,123.0441546,264.9924657,434.8541221,-15.55384374,-419.3002714
0,1,1,1,-381.8703456,98.18544365,283.6766365,418.713143,16.64574042,-435.3588767
0,1,1,1,-374.0257107,72.78470022,301.2327969,400.6257356,49.1416747,-449.7674035
0,1,1,1,-364.6188947,47.19203784,317.4186947,381.0434493,80.87448396,-461.9179263
0,1,1,1,-353.6586023,21.40196825,332.2485228,359.7339334,112.5423417,-472.276268
0,1,1,1,-341.1277067,-4.602025354,345.7216717,337.1724943,143.0737263,-480.2462126
0,1,1,1,-327.1928904,-30.4723211,357.6572015,312.6333791,174.1386588,-486.7720314
0,1,1,1,-311.8684291,-56.20188124,368.0623504,287.123915,203.7673195,-490.8912276
0,1,1,1,-295.1239824,-81.82391126,376.9399837,259.9180897,233.1857655,-493.1038488
0,1,1,1,-277.2055032,-106.9618226,384.1594652,232.1824427,260.7870442,-492.9694802
0,1,1,1,-258.0997835,-131.6500285,389.7420005,203.0779751,287.7898318,-490.8678007
0,1,1,1,-237.8004541,-155.8824034,393.6750951,173.3691224,313.177615,-486.546731
0,1,1,1,-216.579831,-179.3345254,395.9066424,142.8754021,337.3406147,-480.2160103
0,1,1,1,-194.4376113,-202.019444,396.4493895,111.8878729,359.9527627,-471.8406287
0,1,1,1,-171.3509798,-223.9479309,395.2912931,79.97065949,381.4221634,-461.3928162
0,1,1,1,-147.6450031,-244.8110478,392.4484808,47.83620476,401.1589944,-448.9951927
0,1,1,1,-123.306433,-264.6318873,387.9307976,15.90343023,418.8375432,-434.7409672
0,1,1,1,-98.3259669,-283.406637,381.7251284,-16.46157932,434.9822129,-418.5206271
0,1,1,1,-73.04646441,-300.8781038,373.9171393,-48.51895811,449.1332817,-400.6143172
0,1,1,1,-47.45432911,-317.0664201,364.5133668,-80.53524286,461.4780261,-380.9427765
0,1,1,1,-21.53592954,-331.969228,353.4978215,-112.3342406,471.8748624,-359.5406157
0,1,1,1,4.351278366,-345.3807728,341.0222041,-143.6539256,480.2711717,-336.6172403
0,1,1,1,30.21120995,-357.3140661,327.0956114,-173.8690532,486.3776775,-312.5086182
0,1,1,1,56.06574522,-367.7691352,311.6961907,-203.7600582,490.5598574,-286.7997931
0,1,1,1,81.55947546,-376.6018223,295.0351925,-232.6206562,492.6165813,-259.9959192
0,1,1,1,106.7001252,-383.8254229,277.1181881,-260.4841266,492.570549,-232.0864166
0,1,1,1,131.5018741,-389.43342,257.924481,-287.570221,490.4491357,-202.8789089
0,1,1,1,155.6249365,-393.3487212,237.7167639,-312.8983559,486.1578586,-173.2594968
0,1,1,1,179.0774054,-395.5838796,216.4994972,-337.1674067,479.8372868,-142.669874
0,1,1,1,201.8706195,-396.1290552,194.2515025,-359.3970248,471.4142707,-112.0172391
0,1,1,1,223.6988191,-394.975923,171.270214,-381.1023932,461.0157981,-79.91339913
0,1,1,1,244.5623492,-392.1369101,147.567714,-400.5877136,448.667556,-48.07983658
0,1,1,1,264.4818155,-387.5961627,123.1075434,-418.8522985,434.238892,-15.38658777
0,1,1,1,283.1643794,-381.4202587,98.24911795,-434.7095588,418.1501448,16.55941975
0,1,1,1,300.642115,-373.6138388,72.96500472,-449.0897932,400.1340055,48.95579305
0,1,1,1,316.9038181,-364.1663867,47.25589161,-461.2434055,380.4941218,80.74928956
0,1,1,1,331.7340923,-353.203738,21.46301048,-471.5491138,359.2296076,112.3195117
0,1,1,1,345.1456687,-340.7343937,-4.417868858,-479.7700936,336.5047921,143.2653075
0,1,1,1,357.1384958,-326.7378573,-30.40719083,-486.1368395,312.044492,174.0923532
0,1,1,1,367.5436062,-311.4110067,-56.13911089,-490.3733333,286.3374932,204.0358457
0,1,1,1,376.379951,-294.7519456,-81.63447616,-492.3517723,259.6725748,232.6792029
0,1,1,1,383.6378179,-276.7476569,-106.8965912,-492.309075,231.6235687,260.6855119
0,1,1,1,389.2181088,-257.64558,-131.5789188,-490.141558,202.7812202,287.3603433
0,1,1,1,393.1361701,-237.4419257,-155.7005945,-485.9136652,172.9374009,312.9762695
0,1,1,1,395.3815311,-216.1192127,-179.2686287,-479.5609675,142.2233151,337.3376577
0,1,1,1,395.9229228,-193.9716069,-201.9575868,-471.1750254,110.907832,360.2671983
0,1,1,1,394.7731232,-171.0020113,-223.7773435,-460.7827559,79.54440053,381.2383606
0,1,1,1,391.9195395,-147.1851222,-244.7406098,-448.3556354,47.44638038,400.9092601
0,1,1,1,387.40089,-122.8482145,-264.5588293,-434.0690689,15.30924227,418.7598317
0,1,1,1,381.2281276,-97.99017093,-283.2440721,-417.9309462,-16.88679521,434.8177463
0,1,1,1,373.3852433,-72.58976032,-300.80156,-399.8451233,-49.38445403,449.2295823
0,1,1,1,363.9801992,-46.9975859,-316.9886523,-380.2651325,-81.11611559,461.3812532
0,1,1,1,353.0216983,-21.20807574,-331.8196238,-358.957805,-112.7832784,471.7410886
0,1,1,1,340.4925664,4.795443467,-345.2939735,-336.3983816,-143.3142237,479.7126112
0,1,1,1,326.5595297,30.6651972,-357.2306533,-311.8612696,-174.3788904,486.2401648
0,1,1,1,311.2368222,56.39426066,-367.6369722,-286.3540455,-204.0066545,490.3607051
0,1,1,1,294.4941481,82.0157633,-376.5157638,-259.1503231,-233.424544,492.5748718
0,1,1,1,276.5774206,107.1531643,-383.7364007,-231.4167806,-261.025159,492.4419445
0,1,1,1,257.4734454,131.8408646,-389.3200894,-202.3146955,-288.0269487,490.3416487
0,1,1,1,237.1758867,156.0727019,-393.2543318,-172.6075198,-313.4146372,486.0221616
0,1,1,1,215.9569908,179.5243302,-395.4870283,-142.1160837,-337.5767402,479.6928287
0,1,1,1,193.8165264,202.2087191,-396.0309171,-111.1316484,-360.1871927,471.3188462
0,1,1,1,170.7315267,224.1368026,-394.8739653,-79.21431125,-381.658196,460.8725121
0,1,1,1,147.0274361,244.999258,-392.0322949,-47.08268451,-401.3936482,448.4763375
0,1,1,1,122.6904919,264.8196768,-387.5157346,-15.1493507,-419.0735445,434.2228998
0,1,1,1,97.7144337,283.5918956,-381.3118602,17.25291261,-435.2470935,417.9941856
0,1,1,1,72.43395845,301.0648853,-373.5043401,49.26536521,-449.365217,400.0998565
0,1,1,1,46.84338547,317.2527766,-364.101624,81.29654267,-461.7197434,380.4232051
0,1,1,1,20.92699468,332.1549027,-353.0873251,113.0783555,-472.1066952,359.0283442
0,1,1,1,-4.958597691,345.5660004,-340.6127965,144.3943928,-480.5013945,336.1070059
0,1,1,1,-30.81685533,357.4988068,-326.6873115,174.6073065,-486.6071975,311.9998954
0,1,1,1,-56.66966403,367.953365,-311.2890275,204.4965079,-490.7888553,286.2923518
0,1,1,1,-82.16173356,376.78557,-294.6291296,233.355132,-492.844981,259.4898533
0,1,1,1,-107.300711,384.0086819,-276.713231,261.216576,-492.7983206,231.5817488
0,1,1,1,-132.1000214,389.6160081,-257.5212138,288.3046648,-490.6772379,202.3725772
0,1,1,1,-156.2221339,393.5309928,-237.3140533,313.6266593,-486.3843557,172.7577007
0,1,1,1,-179.6729383,395.7656646,-216.0978883,337.8937478,-480.0631724,142.1694291
0,1,1,1,-202.4640369,396.3103374,-193.8514301,360.1322063,-471.6399544,111.5077532
0,1,1,1,-224.2910735,395.156742,-170.870766,381.8245503,-461.2404436,79.41589747
0,1,1,1,-245.152916,392.3172466,-147.1693962,401.3083796,-448.8915859,47.58321048
0,1,1,1,-265.0707589,387.7760153,-122.7102902,419.5707864,-434.4622464,14.89146402
0,1,1,1,-283.7517652,381.5996073,-97.85284442,435.4263671,-418.3728229,-17.05354008
0,1,1,1,-301.2279526,373.7926846,-72.56970308,449.8029433,-400.3565863,-49.44635319
0,1,1,1,-317.4881387,364.3446592,-46.86146043,461.9437215,-380.723254,-81.22046354
0,1,1,1,-332.316603,353.3816525,-21.0699585,472.2597289,-359.4505337,-112.8091912
0,1,1,1,-345.7265659,340.9118312,4.809856319,480.4786411,-336.7251933,-143.7534435
0,1,1,1,-357.7177019,326.9148901,30.79796404,486.8443883,-312.2633028,-174.5810813
0,1,1,1,-368.1212609,311.5875078,56.52893563,491.0780216,-286.5566387,-204.5213789
0,1,1,1,-376.9559992,294.927978,82.02323378,493.0545456,-259.8911111,-233.1634306
0,1,1,1,-384.2122583,276.9232177,107.2842833,493.0098999,-231.8415062,-261.1683896
0,1,1,1,-389.7909436,257.8207036,131.9655124,490.8406535,-202.9979336,-287.842716
0,1,1,1,-393.7074166,237.6165722,156.0861463,486.6106583,-173.1540647,-313.4565898
0,1,1,1,-395.9511892,216.2933717,179.653149,480.2560028,-142.4394572,-337.8165418
0,1,1,1,-396.4909984,194.1452996,202.3410595,471.8681258,-111.1234726,-360.7446496
0,1,1,1,-395.3396187,171.1752468,224.1597615,461.4739692,-79.75919132,-381.714774
0,1,1,1,-392.4844543,147.3578638,245.1220091,449.0449321,-47.66075104,-401.3841773
0,1,1,1,-387.9642553,123.0205968,264.9391056,434.7605244,-15.54317753,-419.2173432
0,1,1,1,-381.7898709,98.16184541,283.6235011,418.6158599,16.67599671,-435.291853
0,1,1,1,-373.9454618,72.76115214,301.1798137,400.5287381,49.17177131,-449.7005058
0,1,1,1,-364.5388999,47.1686263,317.3658057,380.9604163,80.86869334,-461.829106
0,1,1,1,-353.5788016,21.37853585,332.1958258,359.6374703,112.57228,-472.2097465
0,1,1,1,-341.0481266,-4.625410499,345.669125,337.076396,143.1033156,-480.1797073
0,1,1,1,-327.1135508,-30.49560946,357.6047758,312.5373061,174.1687229,-486.7060256
0,1,1,1,-311.7892911,-56.22515273,368.0100867,287.0282757,203.7969613,-490.8252333
0,1,1,1,-295.0450749,-81.84710912,376.8878543,259.8226794,233.215403,-493.038079
0,1,1,1,-277.1268182,-106.9849596,384.1074751,232.0872926,260.816602,-492.9038911
0,1,1,1,-258.021296,-131.6731363,389.6901565,202.9832084,287.819144,-490.8023491
0,1,1,1,-237.7221898,-155.9054488,393.6233897,173.274444,313.2070782,-486.4815188
0,1,1,1,-216.5017844,-179.3575142,395.8550762,142.7810205,337.3699497,-480.1509668
0,1,1,1,-194.3597632,-202.0423948,396.397962,111.7939871,359.98177,-471.7757534
0,1,1,1,-171.2737874,-223.9703955,395.2400132,79.87258061,381.4554573,-461.3280344
0,1,1,1,-147.5676336,-244.8338393,392.3973292,47.74265694,401.1880365,-448.93069
0,1,1,1,-123.2292864,-264.6546139,387.8797826,15.81010632,418.8665383,-434.6766413
0,1,1,1,-98.24903831,-283.4293039,381.6742503,-16.55464404,435.0111266,-418.4564792
0,1,1,1,-72.96975249,-300.9007111,373.8663973,-48.61176657,449.1621152,-400.5503453
0,1,1,1,-47.37770315,-317.0890478,364.46271,-80.62300231,461.5038424,-380.8808369
0,1,1,1,-21.45965435,-331.9917139,353.4473527,-112.4264538,471.9034849,-359.4770278
0,1,1,1,4.427332204,-345.4031956,340.9718729,-143.7458762,480.2997103,-336.553831
0,1,1,1,30.28674964,-357.336283,327.0455678,-173.9631302,486.4073119,-312.4441785
0,1,1,1,56.14141719,-367.7914631,311.6461054,-203.8511577,490.5880768,-286.7369159
0,1,1,1,81.63490318,-376.6240763,294.9852571,-232.7119454,492.6449396,-259.932991
0,1,1,1,106.7753416,-383.847619,277.0683859,-260.5751571,492.598825,-232.0236649
0,1,1,1,131.5768776,-389.4555576,257.8748129,-287.660997,490.4773321,-202.816332
0,1,1,1,155.6997289,-393.3708007,237.6672289,-312.988883,486.1859772,-173.1970911
0,1,1,1,179.1519874,-395.6059012,216.4500949,-337.2576828,479.8653268,-142.6076407
0,1,1,1,201.9449951,-396.1510184,194.2022284,-359.4875623,471.4422538,-111.9546878
0,1,1,1,223.7730809,-394.9978306,171.2209785,-381.1922915,461.0436729,-79.85137843
0,1,1,1,244.6363874,-392.1587587,147.5186237,-400.6773754,448.6953621,-48.01798355
0,1,1,1,264.5557044,-387.6179381,123.0585096,-418.9457781,434.2655115,-15.31973041
0,1,1,1,283.2380192,-381.4419878,98.20026779,-434.7987835,418.1777714,16.62101514
0,1,1,1,300.715567,-373.6355056,72.91626093,-449.1784846,400.1616268,49.01686065
0,1,1,1,316.9770436,-364.1880011,47.20730301,-461.3319546,380.5216804,80.810277
0,1,1,1,331.8071171,-353.2252916,21.41454282,-471.6375419,359.2570081,112.3805367
0,1,1,1,345.2184888,-340.7558891,-4.466208755,-479.8582105,336.5321589,143.3260547
0,1,1,1,357.2111848,-326.7592141,-30.45555715,-486.2235264,312.0730339,174.1504955
0,1,1,1,367.6160295,-311.4323695,-56.187224,-490.4610469,286.3646308,204.096419
0,1,1,1,376.4521706,-294.7732507,-81.68246161,-492.4392212,259.699661,232.739563
0,1,1,1,383.7098305,-276.7689071,-106.9444429,-492.3962806,231.650578,260.7457056
0,1,1,1,389.2899068,-257.6668057,-131.6265985,-490.2287174,202.8075269,287.4211935
0,1,1,1,393.207767,-237.4630862,-155.7481564,-486.0004101,172.9641811,313.0362317
0,1,1,1,395.4529298,-216.1402984,-179.3160852,-479.6474445,142.2500975,337.3973498
0,1,1,1,395.9941194,-193.9926104,-202.0049412,-471.2612605,110.9344066,360.3268565
0,1,1,1,394.8441182,-171.0229033,-223.8246256,-460.8687462,79.57175695,381.296992
0,1,1,1,391.9903326,-147.2060408,-244.7876811,-448.4413904,47.47291821,400.9684749
0,1,1,1,387.4714818,-122.8690657,-264.6057842,-434.154585,15.33572639,418.8188613
0,1,1,1,381.2985191,-98.01096927,-283.2908969,-418.0162239,-16.86038968,434.8766161
0,1,1,1,373.4554341,-72.61050498,-300.8482552,-399.9301607,-49.35812251,449.2882858
0,1,1,1,364.0501999,-47.01830019,-317.035205,-380.3496982,-81.090465,461.4401659
0,1,1,1,353.0915071,-21.22875364,-331.866038,-359.0421501,-112.7576575,471.7998103
0,1,1,1,340.5621663,4.774845288,-345.3402756,-336.4827166,-143.2881032,479.770823
0,1,1,1,326.6289317,30.64465366,-357.2768289,-311.945378,-174.3528147,486.2981952
0,1,1,1,311.306032,56.37376154,-367.6830169,-286.4378989,-203.9806931,490.4185946
0,1,1,1,294.5631586,81.995322,-376.5616837,-259.2339566,-233.3986202,492.6325793
0,1,1,1,276.6462359,107.1327757,-383.7821946,-231.5001812,-260.9993102,492.499494
0,1,1,1,257.5420551,131.8205429,-389.3657612,-202.3979743,-288.0010224,490.3989991
0,1,1,1,237.2443227,156.0524049,-393.2998709,-172.6906168,-313.3887182,486.0793374
0,1,1,1,216.0252337,179.5040853,-395.5324426,-142.1987914,-337.5511013,479.7498952
0,1,1,1,193.8845752,202.1885281,-396.0762074,-111.2141395,-360.1616079,471.37575
0,1,1,1,170.7993839,224.1166626,-394.9191312,-79.29658231,-381.6326722,460.9292571
0,1,1,1,147.0951193,244.9791533,-392.077338,-47.16452378,-401.36839,448.5329163
0,1,1,1,122.7580146,264.7996024,-387.5606632,-15.23428727,-419.0456909,434.2799806
0,1,1,1,97.7819219,283.5717513,-381.3567003,17.17197563,-435.2222899,418.0503168
0,1,1,1,72.50105732,301.0449492,-373.5490146,49.18401453,-449.3399823,400.1559702
0,1,1,1,46.91008364,317.2330215,-364.1460945,81.23044141,-461.7037374,380.4732983
0,1,1,1,20.99366295,332.1351021,-353.1317356,112.9963775,-472.080939,359.0845638
